TEMPERATURA,PRESION,ETAPA,PROCESO,OPERARIO,EVENTOS,Date,Time
99.6,-5.1,3,2,3,0,2024/04/27,PM 09:06:19
99.6,-5.1,3,2,3,0,2024/04/27,PM 09:06:19
99.6,-5.1,3,2,3,0,2024/04/27,PM 09:06:19
99.6,-5.1,3,2,3,0,2024/04/27,PM 09:06:19
99.6,-5.2,3,2,3,0,2024/04/27,PM 09:06:30
99.6,-5.2,3,2,3,0,2024/04/27,PM 09:06:30
99.6,-5.2,3,2,3,0,2024/04/27,PM 09:06:30
99.6,-5.2,3,2,3,0,2024/04/27,PM 09:06:30
99.6,-5.2,3,2,3,0,2024/04/27,PM 09:06:30
99.6,-5.2,3,2,3,0,2024/04/27,PM 09:06:30
99.6,-5.2,3,2,3,0,2024/04/27,PM 09:06:30
98.8,-2.4,4,2,3,0,2024/04/27,PM 09:06:42
98.8,-2.4,4,2,3,0,2024/04/27,PM 09:06:42
98.8,-2.4,4,2,3,0,2024/04/27,PM 09:06:42
98.8,-2.4,4,2,3,0,2024/04/27,PM 09:06:42
98.8,-2.4,4,2,3,0,2024/04/27,PM 09:06:42
98.8,-2.4,4,2,3,0,2024/04/27,PM 09:06:42
98.8,-2.4,4,2,3,0,2024/04/27,PM 09:06:42
97.7,2.0,4,2,3,0,2024/04/27,PM 09:06:54
97.7,2.0,4,2,3,0,2024/04/27,PM 09:06:54
97.7,2.0,4,2,3,0,2024/04/27,PM 09:06:54
97.7,2.0,4,2,3,0,2024/04/27,PM 09:06:54
97.7,2.0,4,2,3,0,2024/04/27,PM 09:06:54
97.7,2.0,4,2,3,0,2024/04/27,PM 09:06:54
97.7,2.0,4,2,3,0,2024/04/27,PM 09:06:54
102.6,7.0,4,2,3,0,2024/04/27,PM 09:07:07
102.6,7.0,4,2,3,0,2024/04/27,PM 09:07:07
102.6,7.0,4,2,3,0,2024/04/27,PM 09:07:07
102.6,7.0,4,2,3,0,2024/04/27,PM 09:07:07
102.6,7.0,4,2,3,0,2024/04/27,PM 09:07:07
102.6,7.0,4,2,3,0,2024/04/27,PM 09:07:07
102.6,7.0,4,2,3,0,2024/04/27,PM 09:07:07
109.6,11.2,4,2,3,0,2024/04/27,PM 09:07:19
109.6,11.2,4,2,3,0,2024/04/27,PM 09:07:19
109.6,11.2,4,2,3,0,2024/04/27,PM 09:07:19
109.6,11.2,4,2,3,0,2024/04/27,PM 09:07:19
109.6,11.2,4,2,3,0,2024/04/27,PM 09:07:19
109.6,11.2,4,2,3,0,2024/04/27,PM 09:07:19
109.6,11.2,4,2,3,0,2024/04/27,PM 09:07:19
115.1,15.3,4,2,3,0,2024/04/27,PM 09:07:31
115.1,15.3,4,2,3,0,2024/04/27,PM 09:07:31
115.1,15.3,4,2,3,0,2024/04/27,PM 09:07:31
115.1,15.3,4,2,3,0,2024/04/27,PM 09:07:31
115.1,15.3,4,2,3,0,2024/04/27,PM 09:07:31
115.1,15.3,4,2,3,0,2024/04/27,PM 09:07:31
115.1,15.3,4,2,3,0,2024/04/27,PM 09:07:31
119.5,18.5,5,2,3,0,2024/04/27,PM 09:07:43
119.5,18.5,5,2,3,0,2024/04/27,PM 09:07:43
119.5,18.5,5,2,3,0,2024/04/27,PM 09:07:43
119.5,18.5,5,2,3,0,2024/04/27,PM 09:07:43
119.5,18.5,5,2,3,0,2024/04/27,PM 09:07:43
119.5,18.5,5,2,3,0,2024/04/27,PM 09:07:43
119.5,18.5,5,2,3,0,2024/04/27,PM 09:07:43
122.7,21.3,5,2,3,0,2024/04/27,PM 09:07:55
122.7,21.3,5,2,3,0,2024/04/27,PM 09:07:55
122.7,21.3,5,2,3,0,2024/04/27,PM 09:07:55
122.7,21.3,5,2,3,0,2024/04/27,PM 09:07:55
122.7,21.3,5,2,3,0,2024/04/27,PM 09:07:55
122.7,21.3,5,2,3,0,2024/04/27,PM 09:07:55
122.7,21.3,5,2,3,0,2024/04/27,PM 09:07:55
125.4,23.6,5,2,3,0,2024/04/27,PM 09:08:08
125.4,23.6,5,2,3,0,2024/04/27,PM 09:08:08
125.4,23.6,5,2,3,0,2024/04/27,PM 09:08:08
125.4,23.6,5,2,3,0,2024/04/27,PM 09:08:08
125.4,23.6,5,2,3,0,2024/04/27,PM 09:08:08
125.4,23.6,5,2,3,0,2024/04/27,PM 09:08:08
125.4,23.6,5,2,3,0,2024/04/27,PM 09:08:08
127.3,25.4,5,2,3,0,2024/04/27,PM 09:08:20
127.3,25.4,5,2,3,0,2024/04/27,PM 09:08:20
127.3,25.4,5,2,3,0,2024/04/27,PM 09:08:20
127.3,25.4,5,2,3,0,2024/04/27,PM 09:08:20
127.3,25.4,5,2,3,0,2024/04/27,PM 09:08:20
127.3,25.4,5,2,3,0,2024/04/27,PM 09:08:20
127.3,25.4,5,2,3,0,2024/04/27,PM 09:08:20
128.5,25.8,5,2,3,0,2024/04/27,PM 09:08:33
128.5,25.8,5,2,3,0,2024/04/27,PM 09:08:33
128.5,25.8,5,2,3,0,2024/04/27,PM 09:08:33
128.5,25.8,5,2,3,0,2024/04/27,PM 09:08:33
128.5,25.8,5,2,3,0,2024/04/27,PM 09:08:33
128.5,25.8,5,2,3,0,2024/04/27,PM 09:08:33
128.5,25.8,5,2,3,0,2024/04/27,PM 09:08:33
128.4,25.2,5,2,3,0,2024/04/27,PM 09:08:45
128.4,25.2,5,2,3,0,2024/04/27,PM 09:08:45
128.4,25.2,5,2,3,0,2024/04/27,PM 09:08:45
128.4,25.2,5,2,3,0,2024/04/27,PM 09:08:45
128.4,25.2,5,2,3,0,2024/04/27,PM 09:08:45
128.4,25.2,5,2,3,0,2024/04/27,PM 09:08:45
128.4,25.2,5,2,3,0,2024/04/27,PM 09:08:45
128.2,24.8,5,2,3,0,2024/04/27,PM 09:08:57
128.2,24.8,5,2,3,0,2024/04/27,PM 09:08:57
128.2,24.8,5,2,3,0,2024/04/27,PM 09:08:57
128.2,24.8,5,2,3,0,2024/04/27,PM 09:08:57
128.2,24.8,5,2,3,0,2024/04/27,PM 09:08:57
128.2,24.8,5,2,3,0,2024/04/27,PM 09:08:57
128.2,24.8,5,2,3,0,2024/04/27,PM 09:08:57
127.8,24.4,5,2,3,0,2024/04/27,PM 09:09:09
127.8,24.4,5,2,3,0,2024/04/27,PM 09:09:09
127.8,24.4,5,2,3,0,2024/04/27,PM 09:09:09
127.8,24.4,5,2,3,0,2024/04/27,PM 09:09:09
127.8,24.4,5,2,3,0,2024/04/27,PM 09:09:09
127.8,24.4,5,2,3,0,2024/04/27,PM 09:09:09
127.8,24.4,5,2,3,0,2024/04/27,PM 09:09:09
127.6,24.1,5,2,3,0,2024/04/27,PM 09:09:23
127.6,24.1,5,2,3,0,2024/04/27,PM 09:09:23
127.6,24.1,5,2,3,0,2024/04/27,PM 09:09:23
127.6,24.1,5,2,3,0,2024/04/27,PM 09:09:23
127.6,24.1,5,2,3,0,2024/04/27,PM 09:09:23
127.6,24.1,5,2,3,0,2024/04/27,PM 09:09:23
127.6,24.1,5,2,3,0,2024/04/27,PM 09:09:23
128.8,27.9,5,2,3,0,2024/04/27,PM 09:09:35
128.8,27.9,5,2,3,0,2024/04/27,PM 09:09:35
128.8,27.9,5,2,3,0,2024/04/27,PM 09:09:35
128.8,27.9,5,2,3,0,2024/04/27,PM 09:09:35
128.8,27.9,5,2,3,0,2024/04/27,PM 09:09:35
128.8,27.9,5,2,3,0,2024/04/27,PM 09:09:35
128.8,27.9,5,2,3,0,2024/04/27,PM 09:09:35
131.7,31.2,5,2,3,0,2024/04/27,PM 09:09:48
131.7,31.2,5,2,3,0,2024/04/27,PM 09:09:48
131.7,31.2,5,2,3,0,2024/04/27,PM 09:09:48
131.7,31.2,5,2,3,0,2024/04/27,PM 09:09:48
131.7,31.2,5,2,3,0,2024/04/27,PM 09:09:48
131.7,31.2,5,2,3,0,2024/04/27,PM 09:09:48
131.7,31.2,5,2,3,0,2024/04/27,PM 09:09:48
132.9,30.7,5,2,3,0,2024/04/27,PM 09:10:01
132.9,30.7,5,2,3,0,2024/04/27,PM 09:10:01
132.9,30.7,5,2,3,0,2024/04/27,PM 09:10:01
132.9,30.7,5,2,3,0,2024/04/27,PM 09:10:01
132.9,30.7,5,2,3,0,2024/04/27,PM 09:10:01
132.9,30.7,5,2,3,0,2024/04/27,PM 09:10:01
132.9,30.7,5,2,3,0,2024/04/27,PM 09:10:01
132.8,30.2,5,2,3,0,2024/04/27,PM 09:10:14
132.8,30.2,5,2,3,0,2024/04/27,PM 09:10:14
132.8,30.2,5,2,3,0,2024/04/27,PM 09:10:14
132.8,30.2,5,2,3,0,2024/04/27,PM 09:10:14
132.8,30.2,5,2,3,0,2024/04/27,PM 09:10:14
132.8,30.2,5,2,3,0,2024/04/27,PM 09:10:14
132.8,30.2,5,2,3,0,2024/04/27,PM 09:10:14
132.4,29.8,5,2,3,0,2024/04/27,PM 09:10:27
132.4,29.8,5,2,3,0,2024/04/27,PM 09:10:27
132.4,29.8,5,2,3,0,2024/04/27,PM 09:10:27
132.4,29.8,5,2,3,0,2024/04/27,PM 09:10:27
132.4,29.8,5,2,3,0,2024/04/27,PM 09:10:27
132.4,29.8,5,2,3,0,2024/04/27,PM 09:10:27
132.4,29.8,5,2,3,0,2024/04/27,PM 09:10:27
132.0,29.3,5,2,3,0,2024/04/27,PM 09:10:41
132.0,29.3,5,2,3,0,2024/04/27,PM 09:10:41
132.0,29.3,5,2,3,0,2024/04/27,PM 09:10:41
132.0,29.3,5,2,3,0,2024/04/27,PM 09:10:41
132.0,29.3,5,2,3,0,2024/04/27,PM 09:10:41
132.0,29.3,5,2,3,0,2024/04/27,PM 09:10:41
132.0,29.3,5,2,3,0,2024/04/27,PM 09:10:41
132.0,30.7,5,2,3,0,2024/04/27,PM 09:10:54
132.0,30.7,5,2,3,0,2024/04/27,PM 09:10:54
132.0,30.7,5,2,3,0,2024/04/27,PM 09:10:54
132.0,30.7,5,2,3,0,2024/04/27,PM 09:10:54
132.0,30.7,5,2,3,0,2024/04/27,PM 09:10:54
132.0,30.7,5,2,3,0,2024/04/27,PM 09:10:54
132.0,30.7,5,2,3,0,2024/04/27,PM 09:10:54
134.5,33.7,6,2,3,0,2024/04/27,PM 09:11:07
134.5,33.7,6,2,3,0,2024/04/27,PM 09:11:07
134.5,33.7,6,2,3,0,2024/04/27,PM 09:11:07
134.5,33.7,6,2,3,0,2024/04/27,PM 09:11:07
134.5,33.7,6,2,3,0,2024/04/27,PM 09:11:07
134.5,33.7,6,2,3,0,2024/04/27,PM 09:11:07
134.5,33.7,6,2,3,0,2024/04/27,PM 09:11:07
134.9,32.8,6,2,3,0,2024/04/27,PM 09:11:21
134.9,32.8,6,2,3,0,2024/04/27,PM 09:11:21
134.9,32.8,6,2,3,0,2024/04/27,PM 09:11:21
134.9,32.8,6,2,3,0,2024/04/27,PM 09:11:21
134.9,32.8,6,2,3,0,2024/04/27,PM 09:11:21
134.9,32.8,6,2,3,0,2024/04/27,PM 09:11:21
134.9,32.8,6,2,3,0,2024/04/27,PM 09:11:21
134.7,32.3,6,2,3,0,2024/04/27,PM 09:11:34
134.7,32.3,6,2,3,0,2024/04/27,PM 09:11:34
134.7,32.3,6,2,3,0,2024/04/27,PM 09:11:34
134.7,32.3,6,2,3,0,2024/04/27,PM 09:11:34
134.7,32.3,6,2,3,0,2024/04/27,PM 09:11:34
134.7,32.3,6,2,3,0,2024/04/27,PM 09:11:34
134.7,32.3,6,2,3,0,2024/04/27,PM 09:11:34
134.4,31.9,6,2,3,0,2024/04/27,PM 09:11:47
134.4,31.9,6,2,3,0,2024/04/27,PM 09:11:47
134.4,31.9,6,2,3,0,2024/04/27,PM 09:11:47
134.4,31.9,6,2,3,0,2024/04/27,PM 09:11:47
134.4,31.9,6,2,3,0,2024/04/27,PM 09:11:47
134.4,31.9,6,2,3,0,2024/04/27,PM 09:11:47
134.4,31.9,6,2,3,0,2024/04/27,PM 09:11:47
134.5,32.3,6,2,3,0,2024/04/27,PM 09:12:01
134.5,32.3,6,2,3,0,2024/04/27,PM 09:12:01
134.5,32.3,6,2,3,0,2024/04/27,PM 09:12:01
134.5,32.3,6,2,3,0,2024/04/27,PM 09:12:01
134.5,32.3,6,2,3,0,2024/04/27,PM 09:12:01
134.5,32.3,6,2,3,0,2024/04/27,PM 09:12:01
134.5,32.3,6,2,3,0,2024/04/27,PM 09:12:01
